"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2/1/2007","06:00:00",0.424,0.062,246.08,1.8,0,0,0
"2/1/2007","07:00:00",0.47,0.158,242.74,2,0,0,0
"2/1/2007","08:00:00",0.45,0.136,240.8,2,0,1,0
"2/1/2007","09:00:00",0.464,0.148,240.42,2,0,0,0
"2/1/2007","10:00:00",0.358,0,238.27,1.4,0,0,0
"2/1/2007","11:00:00",0.462,0.12,241.09,2,0,0,0
"2/1/2007","12:00:00",0.374,0,243.42,1.6,0,0,0
"2/1/2007","13:00:00",0.45,0.14,241.35,2,0,2,0
"2/1/2007","14:00:00",0.466,0.16,242.6,2,0,0,0
"2/1/2007","15:00:00",0.37,0,242.73,1.6,0,0,0
"2/1/2007","16:00:00",0.392,0.172,244.6,1.8,0,0,0
"2/1/2007","17:00:00",2.678,0.072,241.36,11,0,0,18
"2/1/2007","18:00:00",2.204,0.298,236.35,9.4,0,1,17
"2/1/2007","19:00:00",1.236,0,237.48,5.2,0,0,17
"2/1/2007","20:00:00",2.682,0.488,238.86,11.4,0,0,17
"2/1/2007","21:00:00",2.634,0.168,238.47,11,0,0,18
"2/1/2007","22:00:00",0.498,0,240.43,2.2,0,0,0
"2/1/2007","23:00:00",0.504,0.078,244.39,2.2,0,2,0
"3/1/2007","00:00:00",1.372,0.058,244.95,5.6,0,0,0
"3/1/2007","01:00:00",1.494,0.082,242.92,6.2,0,0,0
"3/1/2007","02:00:00",0.322,0.158,244.95,1.4,0,0,0
"3/1/2007","03:00:00",0.35,0.198,246.25,1.6,0,0,0
"3/1/2007","04:00:00",0.338,0.192,246.86,1.6,0,1,0
"3/1/2007","05:00:00",0.35,0.188,244.79,1.6,0,0,0
"3/1/2007","06:00:00",0.258,0.062,247.22,1.2,0,0,0
"3/1/2007","07:00:00",0.316,0.118,245.36,1.6,0,0,0
"3/1/2007","08:00:00",0.24,0,241.52,1,0,0,0
"3/1/2007","09:00:00",0.324,0.162,242.48,1.4,0,0,0
"3/1/2007","10:00:00",0.892,0.2,240.48,4,0,0,0
"3/1/2007","11:00:00",1.626,0.224,240.34,7,0,0,0
"3/1/2007","12:00:00",1.424,0.182,241.87,5.8,0,0,18
"3/1/2007","13:00:00",1.346,0.052,243.06,5.4,0,0,18
"3/1/2007","14:00:00",1.428,0.178,241.45,5.8,0,0,18
"3/1/2007","15:00:00",0.264,0.078,246.06,1.2,0,0,0
"3/1/2007","16:00:00",0.46,0.346,245.68,2.4,0,1,0
"3/1/2007","17:00:00",0.258,0.062,243.22,1.2,0,0,0
"3/1/2007","18:00:00",0.248,0.052,241.25,1,0,0,0
"3/1/2007","19:00:00",0.348,0.19,241.36,1.6,0,0,0
"3/1/2007","20:00:00",0.25,0.06,242.69,1.2,0,0,0
"3/1/2007","21:00:00",0.432,0.312,241.15,2.2,0,2,0
"3/1/2007","22:00:00",0.714,0,242.1,3,0,0,0
"3/1/2007","23:00:00",1.932,0.104,244.6,7.8,0,0,19
"4/1/2007","00:00:00",0.85,0.046,242.61,3.6,0,0,0
"4/1/2007","01:00:00",2.762,0.136,237.51,11.6,2,0,0
"4/1/2007","02:00:00",2.354,0.13,239.28,9.8,0,1,0
"4/1/2007","03:00:00",2.342,0,242.92,9.6,0,0,0
"4/1/2007","04:00:00",2.382,0.146,240.16,9.8,0,0,0
"4/1/2007","05:00:00",2.264,0,238.64,9.4,0,0,0
"4/1/2007","06:00:00",2.366,0.138,238.71,9.8,0,0,0
"4/1/2007","07:00:00",2.462,0.226,241.29,10.2,0,1,0
"4/1/2007","08:00:00",2.336,0.128,237.18,9.8,0,0,0
"4/1/2007","09:00:00",2.582,0,238.07,10.8,0,0,0
"4/1/2007","10:00:00",2.096,0,237.27,8.8,0,0,17
"4/1/2007","11:00:00",1.834,0,241.33,7.6,0,0,18
"4/1/2007","12:00:00",2.026,0.216,241.05,8.4,0,1,18
"4/1/2007","13:00:00",2.818,0.218,240.92,11.8,0,25,18
"4/1/2007","14:00:00",3.79,0.242,237.06,16,0,39,18
"4/1/2007","15:00:00",1.536,0.194,242.66,6.4,0,0,18
"4/1/2007","16:00:00",1.428,0.146,242.99,5.8,0,1,18
"4/1/2007","17:00:00",4.738,0.66,234.16,20.6,0,26,17
"4/1/2007","18:00:00",2.614,0,236.2,11,0,0,17
"4/1/2007","19:00:00",2.402,0,236.2,10,0,0,17
"4/1/2007","20:00:00",2.01,0.29,236.33,8.6,0,0,0
"4/1/2007","21:00:00",1.584,0.108,236,6.6,0,0,0
"4/1/2007","22:00:00",0.402,0.16,239.51,1.8,0,0,0
"4/1/2007","23:00:00",0.46,0.282,244.4,2.2,0,1,0
"5/1/2007","00:00:00",1.172,0.182,243.62,4.8,0,0,0
"5/1/2007","01:00:00",2.418,0.148,241.41,10,0,2,0
"5/1/2007","02:00:00",2.374,0.144,239.74,9.8,0,0,0
"5/1/2007","03:00:00",2.336,0,242.63,9.6,0,0,0
"5/1/2007","04:00:00",2.436,0.16,243.01,10,0,0,0
"5/1/2007","05:00:00",2.374,0.092,242.15,9.8,0,0,0
"5/1/2007","06:00:00",2.452,0.164,243.57,10,0,0,0
"5/1/2007","07:00:00",2.374,0.118,241.27,9.8,0,0,0
"5/1/2007","08:00:00",2.42,0.252,238.29,10.2,0,1,0
"5/1/2007","09:00:00",2.29,0,238.69,9.6,0,0,0
"5/1/2007","10:00:00",3.352,0.12,236.15,14.2,0,0,17
"5/1/2007","11:00:00",1.19,0,238.24,5,0,0,0
"5/1/2007","12:00:00",0.282,0,240.58,1.2,0,0,0
"5/1/2007","13:00:00",0.35,0.178,243.5,1.6,0,0,0
"5/1/2007","14:00:00",0.262,0.06,241.89,1.2,0,0,0
"5/1/2007","15:00:00",0.542,0.272,245.95,2.4,0,2,0
"5/1/2007","16:00:00",0.38,0.054,244.49,1.8,0,0,0
"5/1/2007","17:00:00",1.536,0.144,242.31,6.4,0,0,18
"5/1/2007","18:00:00",2.55,0,235.84,10.8,0,0,17
"5/1/2007","19:00:00",2.6,0.098,234.38,11,0,0,17
"5/1/2007","20:00:00",1.33,0.176,239.08,5.6,1,2,0
"5/1/2007","21:00:00",1.914,0.076,239.36,8,2,0,18
"5/1/2007","22:00:00",4.278,0.206,235.35,18.2,37,2,17
"5/1/2007","23:00:00",1.904,0.15,240.28,7.8,0,0,18
"6/1/2007","00:00:00",1.726,0.132,242.88,7,0,0,18
"6/1/2007","01:00:00",1.42,0.152,240.56,5.8,0,0,17
"6/1/2007","02:00:00",0.318,0.142,241.21,1.4,0,0,0
"6/1/2007","03:00:00",0.432,0.33,245.83,2.2,0,1,0
"6/1/2007","04:00:00",0.25,0.058,245.21,1.2,0,0,0
"6/1/2007","05:00:00",0.43,0.306,242.52,2.2,0,1,0
"6/1/2007","06:00:00",0.254,0.05,243.77,1.2,0,0,0
"6/1/2007","07:00:00",0.352,0.176,242.35,1.6,0,0,0
"6/1/2007","08:00:00",0.238,0,240.85,1,0,0,0
"6/1/2007","09:00:00",0.36,0.202,242.43,1.8,0,0,0
"6/1/2007","10:00:00",1.362,0.13,236.99,5.8,0,2,0
"6/1/2007","11:00:00",1.846,0.224,235.39,7.8,0,0,0
"6/1/2007","12:00:00",2.414,0,233.7,10.4,0,0,17
"6/1/2007","13:00:00",2.368,0.252,235.53,10.2,1,0,17
"6/1/2007","14:00:00",1.478,0,237.8,6.2,0,0,17
"6/1/2007","15:00:00",1.962,0.122,238.61,8.2,0,0,18
"6/1/2007","16:00:00",0.838,0,241.49,3.6,0,0,0
"6/1/2007","17:00:00",0.95,0.236,235.53,4.2,0,2,0
"6/1/2007","18:00:00",0.794,0,235.92,3.4,0,0,0
"6/1/2007","19:00:00",0.9,0.132,235.01,4,0,0,0
"6/1/2007","20:00:00",1.336,0.106,236.38,5.8,0,0,0
"6/1/2007","21:00:00",0.888,0,240.51,4,0,0,0
"6/1/2007","22:00:00",1.032,0,238.16,4.4,0,0,0
"6/1/2007","23:00:00",0.318,0,241.51,1.4,0,0,0
"7/1/2007","00:00:00",1.504,0.28,241.95,6.2,0,2,18
"7/1/2007","01:00:00",0.242,0,241.42,1,0,0,0
"7/1/2007","02:00:00",0.344,0.186,243.17,1.6,0,0,0
"7/1/2007","03:00:00",0.254,0.068,247.13,1.2,0,0,0
"7/1/2007","04:00:00",0.36,0.214,247.63,1.6,0,0,0
"7/1/2007","05:00:00",0.25,0.058,245.33,1.2,0,0,0
"7/1/2007","06:00:00",0.34,0.15,247.13,1.6,0,0,0
"7/1/2007","07:00:00",0.402,0.284,244.29,2,0,2,0
"7/1/2007","08:00:00",0.246,0,242.64,1,0,0,0
"7/1/2007","09:00:00",0.39,0.232,243.17,2,0,0,0
"7/1/2007","10:00:00",0.384,0.064,244.08,1.8,0,0,0
"7/1/2007","11:00:00",1.522,0.164,239.41,6.4,0,0,17
"7/1/2007","12:00:00",0.644,0.422,237.17,3.2,0,2,0
"7/1/2007","13:00:00",0.44,0.166,239.73,2,0,0,0
"7/1/2007","14:00:00",1.95,0.16,238.75,9,7,1,17
"7/1/2007","15:00:00",1.662,0.228,245.4,6.8,0,0,18
"7/1/2007","16:00:00",1.744,0.232,243.45,7.2,0,1,18
"7/1/2007","17:00:00",2.364,0.184,239.76,9.8,0,4,17
"7/1/2007","18:00:00",6.448,0.048,230.79,27.8,0,67,16
"7/1/2007","19:00:00",3.596,0.522,231.68,15.6,0,1,17
"7/1/2007","20:00:00",3.308,0,232.91,14.2,0,4,16
"7/1/2007","21:00:00",2.734,0.358,236.92,11.6,2,2,18
"7/1/2007","22:00:00",3.024,0.06,238.87,12.6,0,0,18
"7/1/2007","23:00:00",1.716,0.252,242.9,7,0,4,18
"8/1/2007","00:00:00",1.402,0.138,243.74,5.8,0,2,18
"8/1/2007","01:00:00",1.414,0.142,241.9,5.8,0,0,18
"8/1/2007","02:00:00",1.372,0.12,239.69,5.6,0,1,17
"8/1/2007","03:00:00",1.406,0.138,241.07,5.8,0,1,18
"8/1/2007","04:00:00",1.304,0,241.08,5.4,0,1,18
"8/1/2007","05:00:00",1.396,0.132,240.11,5.8,0,0,18
"8/1/2007","06:00:00",0.296,0.12,242.5,1.4,0,0,0
"8/1/2007","07:00:00",1.202,0.29,242.91,6.2,0,1,0
"8/1/2007","08:00:00",2.714,0.06,238.31,11.4,0,0,18
"8/1/2007","09:00:00",1.152,0.198,236.97,4.8,0,0,0
"8/1/2007","10:00:00",1.26,0,238.05,5.2,0,0,18
"8/1/2007","11:00:00",1.38,0.15,238.97,5.8,0,0,17
"8/1/2007","12:00:00",0.366,0.148,238.52,1.8,0,1,0
"8/1/2007","13:00:00",0.32,0.16,238.59,1.4,0,0,0
"8/1/2007","14:00:00",0.73,0,235.89,3.2,0,0,0
"8/1/2007","15:00:00",1.916,0.124,241.25,8,0,0,18
"8/1/2007","16:00:00",1.878,0.124,242.01,7.8,0,0,18
"8/1/2007","17:00:00",1.552,0.296,242.88,6.4,0,1,18
"8/1/2007","18:00:00",2.098,0,235.61,8.8,0,0,17
"8/1/2007","19:00:00",3.256,0.41,234.6,14,0,2,17
"8/1/2007","20:00:00",1.838,0.158,237.26,7.6,0,0,17
"8/1/2007","21:00:00",4.236,0.326,236.52,18,0,1,17
"8/1/2007","22:00:00",1.416,0.05,238.08,6,0,0,0
"8/1/2007","23:00:00",0.248,0.058,243.97,1,0,0,0
"9/1/2007","00:00:00",0.31,0.154,241.55,1.4,0,0,0
"9/1/2007","01:00:00",0.222,0,244.12,1,0,0,0
"9/1/2007","02:00:00",0.286,0.094,242.26,1.4,0,0,0
"9/1/2007","03:00:00",0.276,0.112,244.06,1.2,0,0,0
"9/1/2007","04:00:00",1.35,0.124,240.15,5.6,0,1,18
"9/1/2007","05:00:00",0.384,0.262,242.51,1.8,0,0,0
"9/1/2007","06:00:00",0.308,0.146,242.79,1.4,0,1,0
"9/1/2007","07:00:00",3.644,0,239.11,15.4,0,0,18
"9/1/2007","08:00:00",3.204,0.302,237.65,13.6,1,0,17
"9/1/2007","09:00:00",1.342,0,239.76,5.6,1,0,18
"9/1/2007","10:00:00",1.37,0.134,239.55,5.6,0,0,18
"9/1/2007","11:00:00",1.326,0.118,238.47,5.6,0,1,17
"9/1/2007","12:00:00",0.276,0.112,238.92,1.2,0,0,0
"9/1/2007","13:00:00",0.384,0.266,239.51,2,0,2,0
"9/1/2007","14:00:00",0.208,0,239.64,0.8,0,0,0
"9/1/2007","15:00:00",0.304,0.116,242.31,1.4,0,0,0
"9/1/2007","16:00:00",1.59,0.136,246.65,6.4,0,0,18
"9/1/2007","17:00:00",1.656,0,239.48,6.8,0,0,18
"9/1/2007","18:00:00",2.396,0.476,236.25,10.4,0,2,17
"9/1/2007","19:00:00",2.332,0,238.05,9.8,0,0,17
"9/1/2007","20:00:00",3.974,0.514,238,16.8,38,3,0
"9/1/2007","21:00:00",7.54,0.152,233.88,32.2,0,72,16
"9/1/2007","22:00:00",1.346,0.126,240.31,5.6,0,2,0
"9/1/2007","23:00:00",2.788,0.22,244.02,11.4,0,38,0
"10/1/2007","00:00:00",0.404,0.302,244.48,2,0,2,0
"10/1/2007","01:00:00",1.32,0,242.81,5.4,0,0,18
"10/1/2007","02:00:00",0.332,0.164,242.62,1.6,0,1,0
"10/1/2007","03:00:00",0.266,0.078,244.39,1.2,0,1,0
"10/1/2007","04:00:00",0.368,0.2,243.56,1.8,0,1,0
"10/1/2007","05:00:00",0.234,0,242.64,1,0,1,0
"10/1/2007","06:00:00",0.32,0.134,243.22,1.4,0,0,0
"10/1/2007","07:00:00",3.072,0.468,243.25,12.8,0,1,19
"10/1/2007","08:00:00",2.958,0.09,238.69,12.4,0,0,18
"10/1/2007","09:00:00",2.88,0.314,235.92,12.2,0,2,17
"10/1/2007","10:00:00",1.402,0.076,238.67,5.8,0,1,18
"10/1/2007","11:00:00",1.422,0.096,239.75,5.8,0,0,18
"10/1/2007","12:00:00",1.326,0.188,242.54,5.4,0,19,0
"10/1/2007","13:00:00",1.286,0,239.45,5.4,0,0,17
"10/1/2007","14:00:00",0.714,0.154,239.97,3.8,0,0,0
"10/1/2007","15:00:00",2.652,0.154,239.83,11.2,0,14,18
"10/1/2007","16:00:00",0.638,0.132,243.13,2.6,0,2,0
"10/1/2007","17:00:00",0.524,0.458,243.42,2.8,0,1,0
"10/1/2007","18:00:00",3.304,0.28,238.85,13.8,0,2,17
"10/1/2007","19:00:00",3.22,0.254,233.52,13.8,0,0,17
"10/1/2007","20:00:00",1.974,0.092,238.09,8.4,0,0,17
"10/1/2007","21:00:00",2.758,0.144,236.41,11.6,0,0,17
"10/1/2007","22:00:00",1.074,0.112,238.56,4.4,0,0,0
"10/1/2007","23:00:00",0.44,0,245.54,1.8,0,0,0
"11/1/2007","00:00:00",0.444,0.324,244.9,2.2,0,0,0
"11/1/2007","01:00:00",0.216,0,244.9,1,0,0,0
"11/1/2007","02:00:00",0.214,0,243,1,0,0,0
"11/1/2007","03:00:00",0.386,0.308,245.29,2,0,1,0
"11/1/2007","04:00:00",0.286,0.138,243.75,1.2,0,0,0
"11/1/2007","05:00:00",0.4,0.288,242.57,2,0,2,0
"11/1/2007","06:00:00",0.224,0,244.1,1,0,0,0
"11/1/2007","07:00:00",2.66,0.132,238.48,11,0,0,18
"11/1/2007","08:00:00",3.41,0.41,237.99,14.6,0,0,18
"11/1/2007","09:00:00",1.286,0,240.21,5.2,0,0,18
"11/1/2007","10:00:00",1.386,0.156,239.48,5.8,0,0,17
"11/1/2007","11:00:00",1.276,0,239.16,5.2,0,0,18
"11/1/2007","12:00:00",0.304,0.164,241.46,1.4,0,1,0
"11/1/2007","13:00:00",0.316,0.176,241.28,1.4,0,0,0
"11/1/2007","14:00:00",0.364,0.152,242.82,1.6,0,0,0
"11/1/2007","15:00:00",0.232,0.056,244.71,1,0,0,0
"11/1/2007","16:00:00",1.392,0.168,241.86,5.8,0,0,18
"11/1/2007","17:00:00",3.024,0.316,238.94,12.6,0,5,17
"11/1/2007","18:00:00",3.854,0,238.03,16.2,0,0,17
"11/1/2007","19:00:00",3.558,0.324,235.11,15.2,0,1,17
"11/1/2007","20:00:00",4.78,0.48,232.83,20.8,0,23,16
"11/1/2007","21:00:00",2.902,0.106,234.1,12.4,0,2,17
"11/1/2007","22:00:00",2.404,0.13,239.36,10,0,0,18
"11/1/2007","23:00:00",1.378,0.264,244.78,5.6,0,2,0
"12/1/2007","00:00:00",1.296,0.138,239.74,5.4,0,1,0
"12/1/2007","01:00:00",0.486,0.392,241.93,2.6,0,2,0
"12/1/2007","02:00:00",0.23,0,240.74,1,0,0,0
"12/1/2007","03:00:00",0.324,0.168,242.88,1.6,0,0,0
"12/1/2007","04:00:00",0.3,0.112,245.21,1.4,0,0,0
"12/1/2007","05:00:00",0.22,0,244.18,1,0,0,0
"12/1/2007","06:00:00",1.492,0.262,243.22,6.2,0,0,18
"12/1/2007","07:00:00",5.348,0,238.86,22.8,0,0,17
"12/1/2007","08:00:00",3.69,0.41,236.54,15.8,0,1,17
"12/1/2007","09:00:00",1.346,0.112,240.73,5.6,0,0,18
"12/1/2007","10:00:00",1.424,0.244,237.88,6,0,1,17
"12/1/2007","11:00:00",0.206,0,240.47,0.8,0,0,0
"12/1/2007","12:00:00",0.396,0.276,240.7,2,0,1,0
"12/1/2007","13:00:00",0.21,0,242.76,1,0,0,0
"12/1/2007","14:00:00",0.296,0.15,242.3,1.4,0,1,0
"12/1/2007","15:00:00",0.218,0,245.25,1,0,0,0
"12/1/2007","16:00:00",0.224,0,245.98,1,0,0,0
"12/1/2007","17:00:00",0.308,0.172,244.08,1.4,0,0,0
"12/1/2007","18:00:00",2.116,0.11,240.14,9,0,0,11
"12/1/2007","19:00:00",2.354,0.244,238.27,9.8,0,1,17
"12/1/2007","20:00:00",2.21,0.162,237.12,9.2,0,0,17
"12/1/2007","21:00:00",2.484,0.508,239.33,10.6,0,2,18
"12/1/2007","22:00:00",1.288,0,241.24,5.4,0,0,0
"12/1/2007","23:00:00",0.618,0.158,242.31,2.6,0,0,0
"13/1/2007","00:00:00",0.22,0,242.11,1,0,0,0
"13/1/2007","01:00:00",0.402,0.27,243.37,2,0,0,0
"13/1/2007","02:00:00",0.212,0,240.98,1,0,0,0
"13/1/2007","03:00:00",0.212,0,241.59,1,0,0,0
"13/1/2007","04:00:00",0.394,0.298,244.39,2,0,1,0
"13/1/2007","05:00:00",0.286,0.13,243.03,1.2,0,0,0
"13/1/2007","06:00:00",0.318,0.15,240.73,1.4,0,0,0
"13/1/2007","07:00:00",0.27,0.078,246.55,1.2,0,0,0
"13/1/2007","08:00:00",1.224,0.226,239.27,5.2,0,0,0
"13/1/2007","09:00:00",4.178,0.142,236.57,17.6,37,5,17
"13/1/2007","10:00:00",4.356,0.332,233.43,18.6,37,0,0
"13/1/2007","11:00:00",8.492,0.348,231.5,36.6,37,37,17
"13/1/2007","12:00:00",2.13,0.376,239.31,9,1,2,17
"13/1/2007","13:00:00",3.318,0.226,240.49,13.8,1,38,0
"13/1/2007","14:00:00",0.658,0.136,242.66,2.8,0,0,0
"13/1/2007","15:00:00",2.46,0,243.57,10.6,33,0,0
"13/1/2007","16:00:00",1.848,0.216,240.62,7.6,0,0,18
"13/1/2007","17:00:00",2.434,0,239.09,10.2,0,0,18
"13/1/2007","18:00:00",2.522,0.27,240.11,10.4,0,1,0
"13/1/2007","19:00:00",2.308,0.558,237.07,10,0,0,0
"13/1/2007","20:00:00",3.1,0.32,235.42,13.2,0,1,17
"13/1/2007","21:00:00",5.486,0.152,231.81,23.6,37,0,17
"13/1/2007","22:00:00",4.082,0.382,232.19,17.6,0,1,17
"13/1/2007","23:00:00",5.05,0.076,233.46,21.8,27,0,17
"14/1/2007","00:00:00",4.646,0.062,234.31,19.8,0,0,17
"14/1/2007","01:00:00",2.928,0.296,237.5,13,0,0,0
"14/1/2007","02:00:00",4.432,0.106,238.3,19.2,0,0,18
"14/1/2007","03:00:00",0.356,0.226,241.06,1.8,0,1,0
"14/1/2007","04:00:00",1.898,0.118,240.63,8.6,0,0,0
"14/1/2007","05:00:00",2.432,0.194,239.41,10.2,0,1,0
"14/1/2007","06:00:00",0.342,0.148,242.36,1.6,0,0,0
"14/1/2007","07:00:00",1.674,0,240.15,8,0,0,0
"14/1/2007","08:00:00",0.208,0,242.23,0.8,0,0,0
"14/1/2007","09:00:00",2.444,0.102,239.18,10.6,0,0,0
"14/1/2007","10:00:00",3.75,0.184,234.5,16,0,1,17
"14/1/2007","11:00:00",3.602,0.08,236.36,15.2,0,37,17
"14/1/2007","12:00:00",2.178,0.318,233.8,10.2,0,27,0
"14/1/2007","13:00:00",0.348,0.122,240.52,1.6,0,1,0
"14/1/2007","14:00:00",1.706,0.404,241.12,7.2,0,0,18
"14/1/2007","15:00:00",1.596,0.252,241.62,6.6,0,0,18
"14/1/2007","16:00:00",3.794,0.264,239.21,16.2,1,29,18
"14/1/2007","17:00:00",1.006,0,241.67,4.2,0,0,0
"14/1/2007","18:00:00",4.878,0.22,232.97,21.2,0,21,17
"14/1/2007","19:00:00",3.558,0.352,233.08,15.2,0,0,17
"14/1/2007","20:00:00",2.632,0.138,234.24,11.2,0,0,16
"14/1/2007","21:00:00",2.118,0.054,235.1,9,0,0,17
"14/1/2007","22:00:00",2.002,0.266,235.73,8.6,0,0,17
"14/1/2007","23:00:00",1.404,0.132,242.29,5.8,0,0,18
"15/1/2007","00:00:00",1.382,0.104,242.12,5.6,0,0,18
"15/1/2007","01:00:00",1.276,0,240.95,5.2,0,0,18
"15/1/2007","02:00:00",1.344,0.112,238.09,5.6,0,0,18
"15/1/2007","03:00:00",0.374,0.246,244.11,1.8,0,1,0
"15/1/2007","04:00:00",0.214,0,244.31,0.8,0,0,0
"15/1/2007","05:00:00",0.28,0.106,243.02,1.2,0,0,0
"15/1/2007","06:00:00",0.336,0.158,245.75,1.4,0,0,0
"15/1/2007","07:00:00",0.276,0,242.19,1.2,0,0,0
"15/1/2007","08:00:00",2.512,0,241.26,10.4,0,0,18
"15/1/2007","09:00:00",3.672,0.202,237.01,15.4,37,0,18
"15/1/2007","10:00:00",1.4,0.126,239.2,5.8,2,2,18
"15/1/2007","11:00:00",1.362,0.106,238.67,5.6,0,0,17
"15/1/2007","12:00:00",1.51,0.248,241.04,6.2,0,2,18
"15/1/2007","13:00:00",0.444,0,242.15,2,0,0,0
"15/1/2007","14:00:00",0.54,0.134,243.19,2.6,0,1,0
"15/1/2007","15:00:00",1.536,0,245.04,6.2,0,0,18
"15/1/2007","16:00:00",1.618,0.158,244.6,6.6,0,0,19
"15/1/2007","17:00:00",1.29,0,240.42,5.2,0,0,18
"15/1/2007","18:00:00",2.55,0,237.12,10.6,0,0,18
"15/1/2007","19:00:00",1.404,0.118,236.08,5.8,0,0,17
"15/1/2007","20:00:00",4.298,0.488,234.47,18.8,0,0,17
"15/1/2007","21:00:00",1.982,0.166,237.91,8.4,0,0,17
"15/1/2007","22:00:00",1.474,0.146,241.14,6.2,0,0,0
"15/1/2007","23:00:00",2.094,0.268,246.16,8.6,0,0,0
"16/1/2007","00:00:00",1.62,0.164,243.03,7.6,0,21,0
"16/1/2007","01:00:00",0.32,0.142,245.66,1.4,0,1,0
"16/1/2007","02:00:00",0.34,0.136,242.12,1.6,0,1,0
"16/1/2007","03:00:00",0.236,0,243.54,1,0,1,0
"16/1/2007","04:00:00",0.288,0.082,243.23,1.2,0,1,0
"16/1/2007","05:00:00",1.416,0.124,241.78,5.8,0,0,18
"16/1/2007","06:00:00",0.244,0,243.27,1,0,0,0
"16/1/2007","07:00:00",2.366,0.09,243.55,9.6,0,0,19
"16/1/2007","08:00:00",2.722,0.212,238.03,11.4,1,0,18
"16/1/2007","09:00:00",0.282,0,244.09,1.2,1,0,0
"16/1/2007","10:00:00",0.332,0,242.68,1.6,0,0,0
"16/1/2007","11:00:00",0.5,0.234,238.53,2.4,0,0,0
"16/1/2007","12:00:00",0.726,0,242.76,3.2,0,0,0
"16/1/2007","13:00:00",0.764,0.068,243.92,3.2,1,0,0
"16/1/2007","14:00:00",1.896,0.11,241.25,7.8,0,1,18
"16/1/2007","15:00:00",2.006,0.282,244.24,8.2,0,1,19
"16/1/2007","16:00:00",0.42,0.154,244.85,1.8,0,2,0
"16/1/2007","17:00:00",2.036,0.108,243.52,8.4,0,0,18
"16/1/2007","18:00:00",3.252,0.126,237.94,13.6,0,0,17
"16/1/2007","19:00:00",2.762,0,237.67,11.6,0,0,18
"16/1/2007","20:00:00",1.728,0.194,238.9,7.4,0,0,0
"16/1/2007","21:00:00",1.57,0.164,238.34,6.8,0,0,0
"16/1/2007","22:00:00",0.948,0,242.24,4,0,0,0
"16/1/2007","23:00:00",0.872,0.34,243.23,3.8,0,1,0
"17/1/2007","00:00:00",0.282,0.114,243.29,1.2,0,0,0
"17/1/2007","01:00:00",0.302,0.14,242.03,1.4,0,0,0
"17/1/2007","02:00:00",0.206,0,240.49,0.8,0,0,0
"17/1/2007","03:00:00",0.288,0.114,243.43,1.2,0,0,0
"17/1/2007","04:00:00",0.31,0.136,241.36,1.4,0,0,0
"17/1/2007","05:00:00",0.208,0,241.13,0.8,0,0,0
"17/1/2007","06:00:00",0.31,0.134,241.48,1.4,0,0,0
"17/1/2007","07:00:00",2.492,0.176,238.98,10.4,0,0,18
"17/1/2007","08:00:00",2.52,0.102,237.61,10.8,0,0,17
"17/1/2007","09:00:00",4.572,0.346,238.56,19.2,39,1,18
"17/1/2007","10:00:00",2.932,0,238.41,12.4,2,0,17
"17/1/2007","11:00:00",2.59,0.19,238.98,10.8,2,4,18
"17/1/2007","12:00:00",1.888,0,239.84,8,0,0,18
"17/1/2007","13:00:00",1.324,0,242.55,5.4,0,0,18
"17/1/2007","14:00:00",1.412,0.12,241.18,5.8,0,0,18
"17/1/2007","15:00:00",4.816,0.25,244.17,20,0,32,18
"17/1/2007","16:00:00",2.056,0.094,244.72,8.4,0,1,19
"17/1/2007","17:00:00",1.644,0.176,244.07,6.8,0,4,19
"17/1/2007","18:00:00",1.446,0.286,241.27,6,0,2,0
"17/1/2007","19:00:00",2.336,0.196,235.16,10,0,0,0
"17/1/2007","20:00:00",2.77,0,235.37,11.8,0,0,0
"17/1/2007","21:00:00",2.854,0.172,237.73,12,0,0,17
"17/1/2007","22:00:00",5.488,0,235.28,23.2,38,0,17
"17/1/2007","23:00:00",1.64,0.308,243.19,6.8,2,1,18
"18/1/2007","00:00:00",1.408,0.104,244.77,5.6,0,0,19
"18/1/2007","01:00:00",1.366,0.11,241.44,5.6,0,2,18
"18/1/2007","02:00:00",0.314,0.134,242.26,1.4,0,0,0
"18/1/2007","03:00:00",0.244,0,243.9,1.2,0,0,0
"18/1/2007","04:00:00",0.312,0.146,244.56,1.4,0,0,0
"18/1/2007","05:00:00",0.214,0,242.49,0.8,0,0,0
"18/1/2007","06:00:00",0.222,0,242.73,1,0,0,0
"18/1/2007","07:00:00",5.922,0.208,239.61,24.6,0,0,17
"18/1/2007","08:00:00",2.818,0.076,234.61,12,0,0,17
"18/1/2007","09:00:00",1.434,0.232,239.38,6,0,0,17
"18/1/2007","10:00:00",1.282,0,240.34,5.2,0,0,17
"18/1/2007","11:00:00",0.22,0,241.4,1,0,0,0
"18/1/2007","12:00:00",0.48,0.364,239.28,2.4,0,1,0
"18/1/2007","13:00:00",0.27,0.094,241.47,1.2,0,0,0
"18/1/2007","14:00:00",0.412,0.146,239.89,2,0,2,0
"18/1/2007","15:00:00",0.366,0.182,244.83,1.6,0,0,0
"18/1/2007","16:00:00",1.406,0.144,242.09,5.8,0,1,18
"18/1/2007","17:00:00",1.486,0.256,240.74,6.2,0,0,17
"18/1/2007","18:00:00",3.174,0,234.54,13.4,0,0,17
